Employee_ID,Age,Gender,Department,Education,Experience_Years,Salary,Overtime_Hours,Projects_Handled,Attendance_Percentage,Training_Hours,Work_Life_Balance,Job_Satisfaction,Manager_Rating,Promotion_Last_5Years,Remote_Work,Performance_Score,Performance_Label
EMP06055,55,Male,Marketing,High School,21,56029.63,2,2,85.66,49,2,2,3.5,1,1,50.2518,Average
EMP06056,25,Male,HR,Bachelor's,3,32670.45,7,19,80.83,32,2,4,2.55,1,1,53.2397,Average
EMP06057,48,Female,Finance,Bachelor's,14,46669.87,16,6,77.03,43,2,2,2.96,0,0,41.6597,Average
EMP06058,42,Male,Marketing,High School,20,55512.84,25,2,91.49,21,5,1,3.96,0,1,58.4767,Good
EMP06059,57,Female,HR,Bachelor's,25,63159.89,21,9,84.23,8,3,5,3.02,0,0,62.2125,Good
EMP06060,59,Female,Finance,Master's,35,78147.17,8,6,88.55,35,1,2,2.96,0,0,45.9114,Average
EMP06061,52,Female,Engineering,Bachelor's,11,40613.63,16,6,77.59,5,5,3,4.62,0,1,65.5418,Good
EMP06062,28,Female,Finance,Bachelor's,6,32128.85,4,8,94.62,1,3,5,3.56,1,0,72.3398,Good
EMP06063,55,Male,Operations,Master's,10,44942.77,23,1,87.52,42,4,4,4.08,1,1,71.0396,Good
EMP06064,39,Female,Marketing,Bachelor's,17,50207.59,25,16,84.14,42,2,4,4.33,0,0,71.7353,Good
EMP06065,45,Female,Sales,Bachelor's,23,59543.25,10,10,100.0,25,4,4,3.85,0,0,78.9658,Excellent
EMP06066,34,Male,Engineering,Master's,3,29590.54,5,19,82.52,4,1,3,2.95,1,1,47.4973,Average
EMP06067,34,Female,HR,Bachelor's,1,24986.01,21,18,91.22,22,5,3,3.82,0,0,72.4013,Good
EMP06068,46,Male,Marketing,Master's,19,53856.92,13,16,90.08,5,4,3,5.0,1,1,77.8002,Excellent
EMP06069,26,Male,Sales,Master's,4,28442.06,2,1,83.08,0,1,3,3.14,1,1,43.5474,Average
EMP06070,60,Male,Finance,High School,11,42931.82,23,15,87.24,34,4,3,4.24,0,1,72.2775,Good
EMP06071,50,Female,Sales,High School,16,48487.64,16,16,89.07,40,3,3,4.23,0,1,71.3999,Good
EMP06072,54,Male,Marketing,PhD,17,52756.49,3,11,91.72,32,4,5,3.0,1,0,72.3881,Good
EMP06073,45,Female,Marketing,Bachelor's,23,60534.73,7,6,87.29,25,2,5,2.34,1,1,56.2276,Good
EMP06074,31,Male,Operations,Master's,7,36287.53,5,14,89.0,24,2,4,3.41,0,0,64.7505,Good
EMP06075,46,Male,Operations,Master's,24,59412.48,10,16,90.25,12,3,3,2.58,0,0,54.894,Average
EMP06076,31,Male,Sales,Bachelor's,9,38640.39,24,4,69.79,16,5,1,1.54,0,0,24.0496,Poor
EMP06077,60,Male,Finance,Bachelor's,22,59511.2,0,8,84.28,15,2,4,3.01,1,1,54.9545,Average
EMP06078,37,Female,Sales,Bachelor's,9,38733.12,14,19,88.88,43,4,4,3.57,0,0,73.0303,Good
EMP06079,49,Female,Marketing,Bachelor's,27,62784.83,15,19,68.28,29,2,2,4.68,0,1,53.741,Average
EMP06080,33,Male,Marketing,Master's,11,43470.89,1,1,88.92,1,3,4,2.72,0,1,53.6258,Average
EMP06081,53,Male,HR,PhD,31,73011.77,12,3,100.0,3,5,4,3.38,1,1,72.3678,Good
EMP06082,50,Male,Operations,Master's,15,44498.67,11,8,93.99,12,3,4,3.97,0,1,71.5993,Good
EMP06083,48,Female,HR,Bachelor's,26,64251.7,13,13,81.6,37,4,2,2.36,1,0,46.8258,Average
EMP06084,47,Male,Engineering,Master's,11,43130.57,0,19,100.0,16,2,1,3.43,1,1,56.3379,Good
EMP06085,24,Male,Marketing,Master's,2,26800.86,10,1,76.54,22,4,3,3.3,0,0,50.5545,Average
EMP06086,47,Female,HR,PhD,17,47849.94,3,13,83.56,28,2,2,2.27,0,1,41.3745,Average
EMP06087,60,Male,Sales,Bachelor's,25,60350.53,12,10,98.56,47,2,3,3.04,0,1,62.4086,Good
EMP06088,22,Male,Operations,Master's,0,24782.23,24,16,88.15,8,1,5,2.54,1,1,57.8615,Good
EMP06089,56,Male,Operations,Master's,20,56861.24,19,9,94.21,14,3,4,3.73,0,0,70.3064,Good
EMP06090,48,Male,Finance,Bachelor's,26,61825.4,24,2,96.16,1,1,4,3.39,0,1,59.4153,Good
EMP06091,25,Female,Sales,PhD,3,27340.49,5,8,94.52,28,4,4,3.48,0,0,71.8156,Good
EMP06092,40,Female,Finance,High School,18,51393.14,4,3,77.29,33,4,4,3.39,1,1,58.6817,Good
EMP06093,43,Female,HR,Bachelor's,19,54875.28,25,20,81.99,16,5,1,3.18,1,0,50.3842,Average
EMP06094,27,Male,Engineering,Master's,5,36007.6,3,2,86.2,13,2,3,3.59,1,0,53.5988,Average
EMP06095,30,Male,Sales,High School,8,37175.83,12,4,92.08,14,1,2,3.67,1,1,51.4555,Average
EMP06096,32,Female,Sales,Master's,10,38650.46,25,16,87.91,25,5,2,2.99,1,1,58.3338,Good
EMP06097,43,Male,Sales,Master's,21,54907.28,17,8,80.05,33,1,1,3.87,1,0,44.1674,Average
EMP06098,30,Male,Finance,High School,8,39744.34,12,15,83.58,2,4,1,2.46,1,1,41.2339,Average
EMP06099,50,Female,HR,Bachelor's,0,22474.27,7,16,94.59,17,5,5,3.77,1,1,83.5654,Excellent
EMP06100,31,Female,Sales,Master's,9,38887.68,18,18,69.9,36,3,3,4.45,1,1,61.0041,Good
EMP06101,55,Male,Sales,Master's,25,65135.33,14,10,87.18,35,5,4,3.56,1,0,71.8523,Good
EMP06102,52,Female,Operations,PhD,30,69683.37,0,19,95.51,38,2,4,2.47,0,0,62.3187,Good
EMP06103,43,Male,Engineering,Master's,21,54337.86,10,14,97.1,6,4,1,3.24,1,1,56.4798,Good
EMP06104,25,Female,Operations,Bachelor's,3,30558.43,15,19,73.16,22,3,1,3.43,0,0,42.6625,Average
EMP06105,23,Female,Operations,High School,1,26707.92,9,14,81.84,36,4,2,2.13,1,1,45.2625,Average
EMP06106,26,Male,Engineering,PhD,1,27440.81,6,3,100.0,25,2,2,3.85,0,0,61.116,Good
EMP06107,36,Male,HR,Bachelor's,14,47157.24,7,14,75.91,14,4,1,4.31,1,0,53.364,Average
EMP06108,40,Female,Operations,High School,18,53035.54,22,2,91.5,23,3,5,4.27,0,0,76.3749,Excellent
EMP06109,59,Male,HR,Master's,29,69092.06,19,2,95.57,19,5,5,2.61,0,1,68.976,Good
EMP06110,36,Male,Operations,Master's,14,47353.97,15,3,93.65,36,5,4,3.85,1,1,75.8038,Excellent
EMP06111,29,Male,Marketing,Master's,7,38198.13,23,2,92.18,23,5,5,4.73,1,1,85.8463,Excellent
EMP06112,41,Female,Engineering,Bachelor's,2,26433.14,9,6,87.98,13,3,4,3.06,0,0,59.2054,Good
EMP06113,33,Male,Operations,Master's,9,37968.68,3,4,89.48,31,5,5,4.1,0,0,80.2349,Excellent
EMP06114,25,Male,Marketing,Master's,3,31087.51,11,1,80.33,34,1,5,2.95,1,0,53.5646,Average
EMP06115,59,Female,Finance,Master's,33,74354.37,20,3,88.82,22,1,1,4.08,0,1,48.3494,Average
EMP06116,60,Female,Marketing,PhD,30,67472.62,15,16,96.96,32,5,5,2.8,1,1,78.0841,Excellent
EMP06117,57,Female,Sales,Bachelor's,12,43665.7,23,15,75.32,1,2,4,3.58,1,0,55.7257,Good
EMP06118,36,Female,Operations,Master's,14,45017.17,17,11,85.23,12,3,3,4.08,0,0,63.316,Good
EMP06119,22,Male,Marketing,PhD,0,29240.7,15,19,81.67,29,2,3,3.8,1,0,59.4598,Good
EMP06120,52,Male,HR,Bachelor's,9,40486.58,12,4,96.67,33,4,2,3.48,1,1,62.0551,Good
EMP06121,30,Female,Finance,High School,8,39319.23,15,1,83.79,10,2,4,3.69,1,1,57.3465,Good
EMP06122,44,Female,Operations,Master's,18,52083.37,25,2,100.0,36,2,1,3.84,1,1,56.7168,Good
EMP06123,47,Male,Sales,Bachelor's,25,63121.04,14,10,100.0,11,2,1,2.95,0,0,49.6971,Average
EMP06124,60,Male,Marketing,High School,12,42315.23,7,3,80.24,17,5,2,2.2,0,1,41.0364,Average
EMP06125,39,Female,Finance,Bachelor's,17,48823.84,14,17,78.94,19,4,3,2.61,1,1,51.3283,Average
EMP06126,54,Male,Operations,Bachelor's,19,51676.49,20,12,98.54,48,4,4,3.42,1,1,76.5917,Excellent
EMP06127,60,Male,Finance,Bachelor's,17,54773.21,20,2,86.38,12,5,5,4.61,1,1,80.1112,Excellent
EMP06128,35,Female,Sales,Bachelor's,13,45293.73,6,13,78.85,5,1,2,2.34,1,0,34.2387,Poor
EMP06129,22,Female,Marketing,PhD,0,22354.62,19,4,78.62,9,1,4,2.61,1,0,43.1973,Average
EMP06130,34,Female,Finance,Master's,12,44922.97,18,15,97.49,32,4,5,4.69,0,1,92.4325,Excellent
EMP06131,36,Female,Finance,Master's,14,51246.37,21,17,89.93,49,3,5,3.52,0,1,75.7651,Excellent
EMP06132,58,Male,Engineering,High School,31,68428.69,13,11,79.29,3,5,4,2.88,1,1,58.2407,Good
EMP06133,26,Female,Finance,Master's,4,32200.57,5,1,88.09,3,2,1,3.4,1,0,41.7561,Average
EMP06134,35,Male,Engineering,Master's,13,42254.66,12,2,87.52,40,3,4,3.08,0,1,60.1893,Good
EMP06135,35,Male,Marketing,Master's,0,27311.02,25,10,94.83,36,1,4,3.22,0,0,63.8155,Good
EMP06136,26,Male,Operations,Bachelor's,1,22221.12,11,7,81.05,41,4,1,3.68,0,1,50.9096,Average
EMP06137,32,Female,Operations,Bachelor's,10,40157.72,21,11,82.13,11,1,2,3.35,0,0,44.8985,Average
EMP06138,53,Male,Marketing,Master's,26,64887.49,6,19,83.93,4,4,1,3.88,0,0,54.0465,Average
EMP06139,26,Female,Marketing,Master's,3,26730.77,19,10,91.31,24,5,5,2.95,0,1,73.0344,Good
EMP06140,57,Female,HR,Master's,19,54388.13,2,2,77.82,24,4,3,3.92,1,1,57.3739,Good
EMP06141,36,Female,Marketing,Master's,2,27070.35,2,14,94.43,32,3,2,3.29,1,0,60.3898,Good
EMP06142,28,Male,Finance,Bachelor's,6,37446.29,2,7,84.95,14,3,4,4.56,0,1,70.9411,Good
EMP06143,26,Female,Operations,Master's,1,23652.45,14,13,96.49,19,3,4,4.24,0,1,78.2568,Excellent
EMP06144,51,Female,Sales,High School,15,49316.99,15,2,79.02,38,3,5,4.05,1,1,68.1902,Good
EMP06145,36,Male,Operations,Master's,9,38300.06,12,6,86.29,11,2,5,3.53,1,0,64.5951,Good
EMP06146,51,Female,Engineering,PhD,27,68087.28,15,1,83.79,13,1,2,3.16,1,0,40.4394,Average
EMP06147,35,Male,Operations,Master's,13,47133.26,1,11,100.0,21,5,2,2.95,1,1,63.5612,Good
EMP06148,45,Male,HR,Bachelor's,1,25996.76,5,7,88.61,23,5,2,3.0,0,0,55.5127,Good
EMP06149,45,Female,Marketing,Bachelor's,13,44410.63,16,5,79.35,11,5,5,3.97,1,1,71.1541,Good
EMP06150,56,Female,Marketing,Master's,19,55317.48,5,18,73.15,19,1,3,3.3,0,1,46.1988,Average
EMP06151,26,Female,Operations,Master's,4,32043.92,23,20,90.89,47,4,1,4.16,0,1,64.4301,Good
EMP06152,33,Female,Sales,Master's,6,33765.39,21,12,82.12,27,5,5,3.59,0,0,73.987,Good
EMP06153,41,Male,Sales,Bachelor's,13,42833.22,17,18,79.55,10,5,3,3.14,1,0,57.9187,Good
EMP06154,26,Female,HR,Bachelor's,4,31730.65,22,9,93.26,21,2,5,3.42,0,0,70.1515,Good
EMP06155,57,Female,Engineering,Master's,4,28777.82,11,2,86.76,49,5,1,3.48,1,1,53.2094,Average
EMP06156,42,Male,Operations,Master's,20,56296.48,18,18,89.47,32,5,2,3.4,0,1,63.5873,Good
EMP06157,60,Female,Marketing,PhD,9,40721.16,24,2,88.54,13,4,3,2.68,0,1,52.1101,Average
EMP06158,24,Female,Operations,Bachelor's,2,26347.58,11,2,86.19,12,5,2,3.32,0,0,53.7046,Average
EMP06159,50,Female,HR,Master's,28,66165.51,23,14,97.77,24,5,1,3.56,0,0,63.9824,Good
EMP06160,46,Female,Finance,Bachelor's,0,23738.76,21,7,72.69,39,1,5,3.06,0,0,52.6807,Average
EMP06161,48,Female,Finance,Master's,6,36107.77,16,1,74.39,15,2,4,3.52,0,0,50.4437,Average
EMP06162,57,Male,HR,Master's,7,35609.42,1,9,83.33,29,1,1,3.7,0,0,44.7256,Average
EMP06163,43,Female,Marketing,Bachelor's,10,39267.93,13,12,90.61,0,5,1,3.89,0,0,59.25,Good
EMP06164,59,Male,HR,Bachelor's,33,75795.07,12,1,92.96,27,2,3,3.51,0,1,58.1733,Good
EMP06165,56,Male,Marketing,Master's,27,64538.5,23,1,75.97,30,4,4,2.9,0,0,52.5066,Average
EMP06166,22,Male,Sales,Master's,0,24592.46,5,9,97.44,35,1,3,2.87,1,0,56.8264,Good
EMP06167,24,Male,HR,High School,2,25770.1,16,16,100.0,47,4,3,4.2,1,1,80.5245,Excellent
EMP06168,45,Female,Marketing,Bachelor's,23,61177.29,8,17,90.77,44,5,2,3.9,1,1,69.5733,Good
EMP06169,29,Female,HR,Master's,2,25816.09,7,1,83.91,49,5,1,2.8,1,0,45.0545,Average
EMP06170,60,Male,HR,PhD,8,39865.88,13,5,95.98,1,2,1,3.16,1,0,45.9876,Average
EMP06171,39,Female,Marketing,Bachelor's,17,50977.97,1,16,97.31,41,4,1,4.46,1,0,71.0481,Good
EMP06172,24,Female,Marketing,Master's,2,27686.57,9,5,85.37,36,5,4,2.91,0,1,63.2018,Good
EMP06173,39,Male,Engineering,Bachelor's,1,26473.8,20,7,84.51,42,4,2,5.0,0,1,69.6172,Good
EMP06174,37,Female,HR,Bachelor's,15,50919.9,2,20,87.7,1,4,4,3.86,0,1,70.9077,Good
EMP06175,53,Male,Finance,Bachelor's,16,46307.68,16,17,95.07,32,2,5,3.71,1,1,77.3121,Excellent
EMP06176,22,Male,HR,Master's,0,22455.89,6,6,96.13,48,2,3,4.16,1,1,69.1094,Good
EMP06177,47,Female,HR,Bachelor's,11,43418.78,24,3,86.21,35,5,3,3.09,1,1,59.3833,Good
EMP06178,33,Female,Marketing,Master's,11,39657.3,11,7,94.92,29,5,4,4.24,1,0,80.8967,Excellent
EMP06179,59,Female,HR,Bachelor's,19,52021.6,6,14,83.65,33,4,4,4.01,0,0,72.5618,Good
EMP06180,42,Male,Operations,PhD,8,36113.85,2,17,100.0,17,1,3,3.79,1,1,67.1477,Good
EMP06181,34,Male,HR,Master's,12,45250.94,5,14,80.05,35,5,2,3.84,0,0,61.5227,Good
EMP06182,33,Female,Operations,Master's,11,43119.09,2,20,93.55,23,4,2,4.84,1,1,75.3743,Excellent
EMP06183,34,Male,Finance,Master's,12,42717.64,3,12,86.2,0,4,3,4.29,0,0,67.4819,Good
EMP06184,39,Female,Marketing,Master's,17,51301.03,15,9,86.36,45,3,5,3.05,1,0,66.9967,Good
EMP06185,40,Female,HR,Master's,18,52752.66,14,6,85.72,23,3,4,3.1,0,0,59.1815,Good
EMP06186,40,Female,Operations,Bachelor's,11,39494.95,0,2,82.79,20,1,1,4.18,1,0,44.8621,Average
EMP06187,27,Female,Operations,High School,5,30631.0,1,6,81.54,28,2,5,3.56,0,0,63.5234,Good
EMP06188,28,Male,Operations,Master's,6,29926.61,0,9,79.91,12,1,2,3.67,1,1,45.5902,Average
EMP06189,28,Female,Sales,Bachelor's,6,36981.2,25,11,87.04,9,1,1,3.36,1,1,42.8498,Average
EMP06190,49,Male,Engineering,Bachelor's,10,38659.82,17,1,88.6,12,5,1,3.22,0,0,48.882,Average
EMP06191,49,Male,Finance,Bachelor's,15,47527.18,3,12,83.79,10,4,5,3.91,1,0,73.6321,Good
EMP06192,40,Male,HR,Bachelor's,18,53077.82,5,5,70.89,37,1,5,3.61,0,1,55.3747,Good
EMP06193,37,Male,Sales,Master's,0,23057.46,10,13,88.23,5,2,4,2.66,0,1,55.3313,Good
EMP06194,38,Male,HR,High School,16,47304.81,11,15,86.71,50,4,5,3.1,0,1,72.5449,Good
EMP06195,43,Male,HR,PhD,21,54658.16,7,13,95.68,9,5,3,4.23,0,1,76.6972,Excellent
EMP06196,40,Female,Marketing,PhD,18,46206.37,13,2,87.0,49,3,2,3.29,1,1,51.6668,Average
EMP06197,50,Male,Marketing,PhD,5,32369.72,9,9,90.6,12,1,4,3.42,0,1,60.1158,Good
EMP06198,40,Female,Marketing,Bachelor's,18,56674.32,24,8,97.51,47,4,4,4.37,1,1,82.6665,Excellent
EMP06199,56,Male,Sales,Bachelor's,22,56941.12,25,4,100.0,49,3,3,3.75,1,0,69.6829,Good
EMP06200,46,Female,HR,PhD,24,59995.75,22,15,87.82,34,5,1,3.51,0,1,58.7907,Good
EMP06201,41,Female,Engineering,PhD,19,52760.38,3,5,77.97,46,2,5,2.43,0,1,52.2878,Average
EMP06202,58,Male,Finance,Master's,21,57123.22,14,10,99.39,21,5,1,3.83,0,1,65.4559,Good
EMP06203,40,Female,Marketing,Bachelor's,10,41762.89,15,9,60.76,16,2,2,2.8,0,1,28.922,Poor
EMP06204,34,Female,Marketing,Master's,12,41331.03,13,4,79.67,2,2,2,3.9,0,0,46.9725,Average
EMP06205,33,Male,HR,Master's,11,42425.15,14,1,81.58,29,2,4,2.18,0,0,44.6173,Average
EMP06206,36,Male,HR,Bachelor's,2,27828.51,22,11,93.98,33,5,5,2.69,0,1,73.763,Good
EMP06207,25,Male,Sales,Master's,3,30097.76,16,11,86.73,26,1,1,3.7,0,1,47.3581,Average
EMP06208,36,Male,Sales,Master's,6,34902.58,11,9,78.96,44,3,5,4.38,1,1,74.0477,Good
EMP06209,38,Male,Marketing,Master's,16,47050.39,12,5,100.0,3,4,4,2.0,0,0,58.5201,Good
EMP06210,48,Male,HR,Bachelor's,26,62947.85,13,19,84.98,32,1,4,3.71,0,0,63.4835,Good
EMP06211,32,Male,Engineering,Master's,2,28924.72,25,3,78.89,42,1,1,3.75,0,0,41.0793,Average
EMP06212,44,Male,Finance,PhD,22,57719.63,10,8,78.21,30,4,5,4.27,1,1,73.7213,Good
EMP06213,36,Female,HR,Master's,14,47584.48,10,16,78.24,18,4,3,3.98,0,0,62.8096,Good
EMP06214,52,Male,HR,Master's,2,27555.21,5,17,88.33,10,3,2,3.08,1,0,52.8734,Average
EMP06215,47,Female,Operations,Master's,1,28520.96,0,4,83.94,36,1,2,2.73,0,0,40.3421,Average
EMP06216,28,Male,Sales,Master's,6,30074.82,23,15,83.85,14,3,2,2.84,0,1,48.3769,Average
EMP06217,34,Male,Finance,Master's,12,43646.69,19,13,89.0,19,1,4,2.1,0,1,49.8137,Average
EMP06218,34,Male,Marketing,Bachelor's,12,40420.69,7,9,86.17,36,4,3,2.72,0,0,56.1385,Good
EMP06219,41,Male,HR,Bachelor's,19,55742.75,7,10,90.33,48,2,4,4.8,0,0,77.6888,Excellent
EMP06220,55,Female,Marketing,Bachelor's,30,69701.28,17,2,85.61,7,3,1,5.0,0,1,57.5047,Good
EMP06221,31,Female,HR,High School,9,37818.99,21,6,85.36,1,3,5,2.88,1,1,59.7771,Good
EMP06222,58,Male,Marketing,Bachelor's,3,27847.56,12,20,81.66,37,2,5,3.34,1,0,66.2453,Good
EMP06223,48,Female,Finance,Bachelor's,9,39827.39,25,5,86.81,49,1,5,4.44,0,1,72.854,Good
EMP06224,55,Male,Sales,Master's,33,75636.29,13,17,92.26,26,2,5,3.09,0,0,69.5137,Good
EMP06225,57,Female,Finance,Bachelor's,34,75436.94,14,4,95.66,49,2,4,5.0,0,1,80.3853,Excellent
EMP06226,37,Male,Operations,Bachelor's,15,48830.87,3,8,88.6,13,5,5,4.43,1,1,82.4247,Excellent
EMP06227,42,Female,Engineering,Bachelor's,0,25441.24,18,1,60.81,23,1,1,3.62,0,1,26.1408,Poor
EMP06228,37,Female,Sales,Master's,11,41671.92,12,4,100.0,34,2,3,3.69,1,1,66.0374,Good
EMP06229,38,Female,Finance,High School,16,50565.76,8,18,82.45,27,2,4,4.4,1,0,69.9426,Good
EMP06230,36,Male,Operations,Bachelor's,1,30122.7,15,13,88.57,33,5,1,3.51,0,0,58.2827,Good
EMP06231,34,Female,Engineering,Bachelor's,12,43563.79,25,18,92.8,16,5,1,2.41,0,0,50.4255,Average
EMP06232,54,Male,Operations,Master's,15,48066.87,8,3,95.52,32,5,2,3.34,0,0,62.0946,Good
EMP06233,26,Female,HR,PhD,4,32837.22,1,18,100.0,22,4,3,4.48,0,1,81.1274,Excellent
EMP06234,48,Male,HR,PhD,12,41095.07,20,10,89.92,7,3,2,3.32,0,0,53.6585,Average
EMP06235,22,Male,Marketing,Bachelor's,0,24633.85,25,19,93.81,32,5,5,3.93,0,1,85.9549,Excellent
EMP06236,51,Male,Sales,Master's,28,66227.83,9,2,89.81,18,1,1,3.34,0,1,41.6881,Average
EMP06237,44,Female,HR,Master's,13,45100.79,6,14,96.02,11,4,2,4.34,1,0,70.9185,Good
EMP06238,36,Female,Operations,Bachelor's,14,46433.88,8,19,96.18,3,3,1,3.72,0,0,57.7249,Good
EMP06239,57,Male,Sales,Bachelor's,34,79517.13,7,5,98.42,30,4,5,4.33,1,1,85.6097,Excellent
EMP06240,40,Male,HR,High School,8,39998.37,25,16,79.24,43,5,5,3.47,0,1,73.6095,Good
EMP06241,51,Male,Marketing,Master's,11,38470.37,19,10,86.57,20,2,3,4.13,1,0,62.506,Good
EMP06242,37,Female,Finance,Bachelor's,15,48214.54,18,5,96.2,11,2,5,3.1,1,1,66.5862,Good
EMP06243,39,Female,Marketing,Bachelor's,17,51916.38,0,14,86.28,6,4,3,3.94,1,0,65.8862,Good
EMP06244,47,Female,Engineering,Bachelor's,10,40168.1,0,7,91.75,17,3,5,4.07,0,0,76.2434,Excellent
EMP06245,38,Female,HR,Master's,16,47968.03,24,10,89.32,38,3,5,4.43,1,1,81.1001,Excellent
EMP06246,32,Female,Engineering,Master's,10,42757.43,19,11,86.18,10,1,3,3.36,1,1,52.3773,Average
EMP06247,50,Male,Engineering,Master's,28,67660.32,7,19,73.74,32,5,2,3.42,0,0,53.9755,Average
EMP06248,30,Male,Operations,Master's,8,34913.16,3,11,83.26,21,2,4,2.51,0,1,51.721,Average
EMP06249,38,Male,Sales,Bachelor's,12,44952.04,21,3,91.14,7,3,2,4.29,1,1,60.1911,Good
EMP06250,48,Male,Operations,High School,7,36435.48,3,7,89.95,38,1,5,2.5,0,0,58.4759,Good
EMP06251,58,Female,HR,Bachelor's,4,29712.68,14,14,84.9,30,4,1,1.69,1,0,37.6889,Average
EMP06252,43,Female,Engineering,PhD,6,32473.07,1,6,86.07,26,1,4,3.53,0,0,58.4132,Good
EMP06253,29,Male,Finance,PhD,7,33907.74,16,20,100.0,50,2,5,3.1,1,1,75.8654,Excellent
EMP06254,24,Female,Engineering,Master's,2,30367.5,7,13,89.44,27,5,3,4.19,0,1,74.2282,Good
EMP06255,59,Male,Finance,Bachelor's,18,53178.94,15,14,83.11,22,1,1,4.17,1,1,49.9828,Average
EMP06256,56,Female,Operations,Bachelor's,0,26912.46,5,20,78.15,40,4,4,2.08,1,1,53.3287,Average
EMP06257,53,Female,Operations,Bachelor's,12,43409.0,0,15,96.32,26,1,4,4.15,0,1,73.8558,Good
EMP06258,29,Male,Sales,Master's,7,34136.9,4,18,88.07,9,4,4,2.76,0,1,62.3157,Good
EMP06259,48,Male,Engineering,Master's,26,62411.33,18,11,80.88,22,1,1,3.73,0,1,43.5071,Average
EMP06260,53,Male,Marketing,Master's,31,73646.3,17,10,72.94,32,2,1,4.87,1,0,51.6221,Average
EMP06261,57,Female,Operations,Master's,16,49892.46,2,11,86.99,25,3,3,3.34,0,0,59.2046,Good
EMP06262,55,Female,Operations,Bachelor's,25,61968.61,1,19,100.0,12,5,1,3.98,1,1,68.3187,Good
EMP06263,46,Female,Sales,Bachelor's,20,55042.71,25,15,97.52,30,4,1,3.68,1,1,63.4324,Good
EMP06264,52,Male,Finance,High School,11,43496.18,1,3,83.95,26,2,2,3.25,1,1,45.9665,Average
EMP06265,34,Male,Sales,Master's,12,44126.37,0,3,91.98,12,4,3,3.37,1,0,60.668,Good
EMP06266,36,Male,Engineering,Bachelor's,14,45815.46,2,1,76.5,47,3,3,2.84,1,1,45.7824,Average
EMP06267,34,Female,HR,Master's,9,38407.5,18,15,86.35,46,4,4,3.27,0,0,68.83,Good
EMP06268,54,Female,HR,Master's,22,56818.98,3,13,88.19,33,3,5,4.34,1,0,80.3546,Excellent
EMP06269,52,Male,Finance,Bachelor's,29,68546.31,2,15,77.05,46,3,4,3.89,1,0,65.9013,Good
EMP06270,46,Male,Operations,Bachelor's,7,34924.29,7,18,80.75,6,4,3,3.82,0,0,61.7001,Good
EMP06271,44,Male,Finance,Bachelor's,4,30899.73,11,18,82.41,43,2,3,4.79,0,1,69.6974,Good
EMP06272,59,Female,Operations,Master's,11,40416.87,3,9,91.26,11,1,5,4.46,1,1,74.5381,Good
EMP06273,24,Female,Operations,Bachelor's,2,25320.54,13,18,90.06,4,2,5,3.54,1,1,69.9081,Good
EMP06274,37,Male,HR,Bachelor's,11,43407.6,9,11,80.66,37,2,5,2.54,0,0,56.9875,Good
EMP06275,23,Male,Finance,Master's,1,27646.24,16,18,92.9,5,2,5,3.1,1,1,67.9741,Good
EMP06276,44,Male,Sales,Master's,16,48469.06,17,6,88.12,25,4,4,2.36,1,0,56.9119,Good
EMP06277,55,Female,Operations,Bachelor's,0,24356.38,6,17,100.0,18,1,1,3.33,1,0,53.2189,Average
EMP06278,51,Female,Marketing,Master's,10,37222.51,12,17,77.93,14,1,4,4.63,0,1,65.3657,Good
EMP06279,31,Female,Marketing,Master's,5,34631.76,21,9,100.0,8,3,5,2.63,1,0,68.6744,Good
EMP06280,22,Male,Sales,Master's,0,27507.9,24,20,84.15,12,1,4,3.88,0,0,62.481,Good
EMP06281,43,Male,Marketing,Bachelor's,21,56324.02,12,3,100.0,34,2,4,2.95,1,1,64.1296,Good
EMP06282,54,Male,Engineering,Bachelor's,22,58653.56,21,12,93.15,46,4,4,3.33,1,1,72.3743,Good
EMP06283,46,Male,Operations,Master's,11,39522.6,1,3,77.19,33,1,5,4.09,1,1,62.247,Good
EMP06284,43,Male,Sales,Bachelor's,6,34171.2,7,4,89.14,33,3,5,2.28,1,1,59.3412,Good
EMP06285,37,Male,Finance,Master's,15,46124.0,24,10,99.6,28,1,5,3.97,1,0,77.5211,Excellent
EMP06286,51,Male,Operations,Master's,29,67130.93,20,5,82.13,38,4,2,3.47,1,0,53.7202,Average
EMP06287,39,Male,Sales,PhD,17,49922.81,21,20,97.5,26,2,1,3.32,0,0,54.8097,Average
EMP06288,45,Male,HR,Bachelor's,16,48151.42,19,3,97.46,45,1,3,3.21,1,1,57.9432,Good
EMP06289,26,Male,Finance,Bachelor's,4,30743.47,10,7,100.0,44,4,2,3.66,1,0,67.5875,Good
EMP06290,58,Male,HR,Bachelor's,19,55613.29,1,2,92.34,11,3,2,4.12,0,0,59.3892,Good
EMP06291,44,Female,Operations,Master's,22,53776.06,11,6,82.05,38,2,2,3.35,1,1,48.0082,Average
EMP06292,48,Male,Finance,Bachelor's,18,50933.46,4,19,93.83,1,3,2,3.82,0,0,61.9332,Good
EMP06293,33,Male,Marketing,Bachelor's,11,42763.52,20,10,97.68,46,5,4,4.51,1,0,87.2271,Excellent
EMP06294,31,Female,Sales,High School,9,38889.44,15,8,94.67,35,3,2,3.4,1,0,59.3907,Good
EMP06295,55,Male,Operations,Bachelor's,27,63940.49,0,16,70.61,17,3,1,2.55,1,1,32.8839,Poor
